Date,Open,High,Low,Close,Adj Close,Volume
2018/03/28,1345,1346.400024,1322.400024,1324.199951,1324.199951,290889
2018/03/29,1324,1327.099976,1321.699951,1322.800049,1322.800049,59284
2018/04/02,1327,1344.199951,1324.699951,1342.099976,1342.099976,5585
2018/04/03,1340.400024,1341.5,1328.5,1332.800049,1332.800049,649
2018/04/04,1331.800049,1347.300049,1331.599976,1335.800049,1335.800049,702
2018/04/05,1333.5,1333.699951,1322.599976,1324.300049,1324.300049,718
2018/04/06,1326.5,1333,1319,1331.900024,1331.900024,258
2018/04/09,1333,1337.5,1327,1336.300049,1336.300049,348
2018/04/10,1335.199951,1342,1333,1342,1342,290
2018/04/11,1340.099976,1365.400024,1340.099976,1356.5,1356.5,105
2018/04/12,1351.199951,1351.5,1334.599976,1338.400024,1338.400024,118
2018/04/13,1335.900024,1346,1335.900024,1344.800049,1344.800049,34
2018/04/16,1341,1348.800049,1341,1347.5,1347.5,67
2018/04/17,1348,1348.099976,1339,1347.199951,1347.199951,60
2018/04/18,1343.5,1354.199951,1343.5,1351.199951,1351.199951,409
2018/04/19,1348.599976,1355.199951,1341.599976,1346.800049,1346.800049,45
2018/04/20,1342.5,1343.400024,1335.300049,1336.699951,1336.699951,387
2018/04/23,1334,1334.400024,1322.5,1322.5,1322.5,310
2018/04/24,1326.400024,1331.699951,1326.199951,1331.400024,1331.400024,68
2018/04/25,1324,1325,1320,1321.199951,1321.199951,28
2018/04/26,1315.699951,1316.300049,1315.699951,1316.300049,1316.300049,278
2018/04/27,1315.300049,1321.699951,1312.800049,1320.300049,1320.300049,569
2018/04/30,1309.599976,1316.199951,1309.599976,1316.199951,1316.199951,622
2018/05/01,1313.199951,1313.800049,1303.400024,1303.800049,1303.800049,49
2018/05/02,1309,1309.300049,1302.599976,1302.599976,1302.599976,28
2018/05/03,1310.699951,1310.699951,1310.699951,1310.699951,1310.699951,23
2018/05/04,1312.699951,1312.699951,1312.699951,1312.699951,1312.699951,4
2018/05/07,1310.599976,1312.5,1310.199951,1312.199951,1312.199951,0
2018/05/08,1310.099976,1312,1308.5,1312,1312,4
2018/05/09,1311.300049,1311.300049,1311.300049,1311.300049,1311.300049,337
2018/05/10,1312.199951,1320.800049,1312.199951,1320.800049,1320.800049,70
2018/05/11,1319,1319,1319,1319,1319,8
2018/05/14,1319.900024,1319.900024,1316.5,1316.5,1316.5,3
2018/05/15,1304.599976,1304.699951,1288.900024,1288.900024,1288.900024,4
2018/05/16,1290.900024,1294,1285.400024,1290.199951,1290.199951,8
2018/05/17,1291.300049,1291.300049,1288.199951,1288.199951,1288.199951,26
2018/05/18,1285.199951,1290.199951,1285.199951,1290.199951,1290.199951,2
2018/05/21,1287.400024,1292.099976,1287.400024,1290.199951,1290.199951,2
2018/05/22,1291.699951,1291.699951,1291.699951,1291.699951,1291.699951,52
2018/05/23,1289.300049,1289.300049,1289.300049,1289.300049,1289.300049,50
2018/05/24,1303.699951,1303.699951,1303.699951,1303.699951,1303.699951,10
2018/05/25,1303.300049,1303.300049,1303.300049,1303.300049,1303.300049,0
2018/05/29,1298.699951,1298.699951,1298.699951,1298.699951,1298.699951,1
2018/05/30,1298,1303.699951,1295.199951,1301.5,1301.5,386334
2018/05/31,1301,1306.800049,1296.599976,1300.099976,1300.099976,50845
2018/06/01,1298.599976,1299.5,1288.900024,1294.800049,1294.800049,4082
2018/06/04,1293.900024,1297.099976,1290,1293.099976,1293.099976,663
2018/06/05,1292.099976,1299.800049,1289.900024,1297.5,1297.5,144
2018/06/06,1296.099976,1300.400024,1294.099976,1297.099976,1297.099976,357
2018/06/07,1298.400024,1302.800049,1296.199951,1298.699951,1298.699951,373
2018/06/08,1295.300049,1299.400024,1294.800049,1298.099976,1298.099976,79
2018/06/11,1299.300049,1302,1295.199951,1298.900024,1298.900024,650
2018/06/12,1297.800049,1298.099976,1292.699951,1295.099976,1295.099976,71
2018/06/13,1294,1299.400024,1290.900024,1296.900024,1296.900024,153
2018/06/14,1297.199951,1307.699951,1297.199951,1304,1304,135
2018/06/15,1297.199951,1307.699951,1274,1274.599976,1274.599976,42
2018/06/18,1280.699951,1280.699951,1276.199951,1276.199951,1276.199951,589
2018/06/19,1278.699951,1281.800049,1269.900024,1275.599976,1275.599976,35
2018/06/20,1274.400024,1274.400024,1271.199951,1271.199951,1271.199951,34
2018/06/21,1262.699951,1268.900024,1260,1267.199951,1267.199951,7
2018/06/22,1268.099976,1270.199951,1267,1267.400024,1267.400024,46
2018/06/25,1270.599976,1271.199951,1265.599976,1265.599976,1265.599976,74
2018/06/26,1267.199951,1267.199951,1256.599976,1256.599976,1256.599976,37
2018/06/27,1255.5,1255.5,1252.300049,1252.800049,1252.800049,89
2018/06/28,1251.699951,1251.699951,1244.800049,1247.800049,1247.800049,1162
2018/06/29,1250.300049,1253.300049,1249.099976,1251.300049,1251.300049,378
2018/07/02,1249.900024,1249.900024,1239.800049,1239.800049,1239.800049,48
2018/07/05,1255.5,1257.300049,1253.599976,1257.300049,1257.300049,36
2018/07/06,1255.5,1255.5,1254.300049,1254.300049,1254.300049,9
2018/07/09,1258.199951,1262.300049,1257.699951,1258.099976,1258.099976,7
2018/07/10,1256.199951,1256.900024,1249.300049,1253.800049,1253.800049,37
2018/07/11,1253.199951,1253.199951,1242.800049,1242.800049,1242.800049,65
2018/07/12,1240.900024,1246.699951,1240.900024,1245,1245,30
2018/07/13,1244.699951,1247,1239.599976,1239.599976,1239.599976,7
2018/07/16,1242.699951,1243.800049,1238.099976,1238.099976,1238.099976,2
2018/07/17,1225.699951,1225.699951,1225.699951,1225.699951,1225.699951,2
2018/07/18,1226.699951,1226.699951,1222.199951,1226.300049,1226.300049,0
2018/07/19,1227.199951,1228,1211.699951,1222.400024,1222.400024,67
2018/07/20,1229.5,1229.5,1229.5,1229.5,1229.5,33
2018/07/23,1222,1224,1222,1224,1224,0
2018/07/24,1223.900024,1223.900024,1223.900024,1223.900024,1223.900024,1
2018/07/25,1231.400024,1231.400024,1231.400024,1231.400024,1231.400024,0
2018/07/26,1227.800049,1227.800049,1225.300049,1225.300049,1225.300049,0
2018/07/27,1222.599976,1222.599976,1222.599976,1222.599976,1222.599976,1
2018/07/30,1222.5,1223.900024,1218.099976,1221.300049,1221.300049,254428
2018/07/31,1220.400024,1228.099976,1213,1223.699951,1223.699951,62239
2018/08/01,1222.900024,1223.699951,1214.400024,1217.900024,1217.900024,2722
2018/08/02,1214.699951,1219.300049,1205.800049,1210.599976,1210.599976,1026
2018/08/03,1206.5,1218.599976,1205.099976,1214.199951,1214.199951,411
2018/08/06,1214.400024,1214.400024,1206.599976,1208.599976,1208.599976,784
2018/08/07,1207.800049,1214.800049,1207.800049,1209.599976,1209.599976,297
2018/08/08,1212,1215.199951,1205.900024,1212.599976,1212.599976,715
2018/08/09,1214.5,1215.300049,1211.599976,1211.900024,1211.900024,209
2018/08/10,1212.5,1216.400024,1205.599976,1211.099976,1211.099976,44
2018/08/13,1207,1207.400024,1191.300049,1191.300049,1191.300049,75
2018/08/14,1193.099976,1197.5,1192.800049,1193,1193,78
2018/08/15,1187.800049,1188.099976,1174.599976,1177.5,1177.5,92
2018/08/16,1173.199951,1180.199951,1161.400024,1176.199951,1176.199951,71
2018/08/17,1174.699951,1181.199951,1174.699951,1176.5,1176.5,123
2018/08/20,1184.800049,1190,1184.400024,1186.800049,1186.800049,66
2018/08/21,1189.800049,1192.599976,1189.800049,1192.599976,1192.599976,68
2018/08/22,1194.699951,1196.300049,1194.699951,1196.300049,1196.300049,22
2018/08/23,1189.300049,1190.300049,1184.900024,1187,1187,17
2018/08/24,1185.300049,1208,1185.300049,1206.300049,1206.300049,95
2018/08/27,1210.300049,1211.400024,1205.199951,1209,1209,12
2018/08/28,1209.699951,1217,1202.300049,1207.400024,1207.400024,154
2018/08/29,1205.199951,1205.199951,1202.400024,1204.5,1204.5,136
2018/08/30,1205.400024,1205.599976,1196,1197.699951,1197.699951,817
2018/08/31,1207.099976,1208.199951,1199.099976,1200.300049,1200.300049,493
2018/09/04,1193.800049,1193.800049,1189.900024,1192.699951,1192.699951,191
2018/09/05,1192.5,1196,1192.5,1194.900024,1194.900024,26
2018/09/06,1202,1202,1197.900024,1197.900024,1197.900024,21
2018/09/07,1198.300049,1198.300049,1193.099976,1193.599976,1193.599976,7
2018/09/10,1193,1193,1193,1193,1193,29
2018/09/11,1190.400024,1196.300049,1190.400024,1195.400024,1195.400024,11
2018/09/12,1205,1205,1204.699951,1204.699951,1204.699951,21
2018/09/13,1203.400024,1203.400024,1200,1202,1202,37
2018/09/14,1195,1195,1195,1195,1195,22
2018/09/17,1199.699951,1199.699951,1199.699951,1199.699951,1199.699951,1
2018/09/18,1198.699951,1198.699951,1196.800049,1196.800049,1196.800049,0
2018/09/19,1202.199951,1202.199951,1202.199951,1202.199951,1202.199951,2
2018/09/20,1206.199951,1206.199951,1206.199951,1206.199951,1206.199951,0
2018/09/21,1196.199951,1196.199951,1196.199951,1196.199951,1196.199951,0
2018/09/24,1199.300049,1199.300049,1199.300049,1199.300049,1199.300049,0
2018/09/25,1202.099976,1202.800049,1200,1200,1200,0
2018/09/26,1194,1194,1194,1194,1194,21
2018/09/27,1194.599976,1197.300049,1180.5,1182.300049,1182.300049,17857
2018/09/28,1181.699951,1191.900024,1180,1191.5,1191.5,4947
2018/10/01,1191.599976,1191.599976,1185.800049,1187.099976,1187.099976,404
2018/10/02,1193,1206,1190.300049,1202.400024,1202.400024,180
2018/10/03,1202.599976,1202.599976,1196.599976,1198.300049,1198.300049,451
2018/10/04,1199.300049,1204.599976,1197.199951,1197.199951,1197.199951,76
2018/10/05,1197.099976,1205.300049,1196.900024,1201.199951,1201.199951,496
2018/10/08,1201,1201,1183.699951,1184.400024,1184.400024,34
2018/10/09,1185.599976,1189.099976,1185.599976,1187.199951,1187.199951,250
2018/10/10,1189.300049,1192,1189.300049,1189.300049,1189.300049,9
2018/10/11,1198.099976,1224.599976,1196.300049,1223.5,1223.5,1078
2018/10/12,1221.599976,1221.599976,1216,1218.099976,1218.099976,126
2018/10/15,1222.400024,1232.300049,1222.400024,1226.400024,1226.400024,122
2018/10/16,1227.099976,1230.5,1227.099976,1227.300049,1227.300049,136
2018/10/17,1225.900024,1225.900024,1223.699951,1223.699951,1223.699951,426
2018/10/18,1226.5,1226.5,1226.5,1226.5,1226.5,1
2018/10/19,1225.300049,1225.300049,1225.300049,1225.300049,1225.300049,165
2018/10/22,1224.5,1224.5,1219.599976,1221.199951,1221.199951,55
2018/10/23,1224.800049,1237.800049,1224.800049,1233.400024,1233.400024,18
2018/10/24,1231.599976,1231.599976,1227.800049,1227.800049,1227.800049,33
2018/10/25,1238.599976,1238.599976,1229.099976,1229.099976,1229.099976,36
2018/10/26,1234.300049,1234.800049,1232.5,1232.5,1232.5,7
2018/10/29,1224.5,1224.5,1224.5,1224.5,1224.5,20
2018/10/30,1227.699951,1227.699951,1219.800049,1222.599976,1222.599976,214
2018/10/31,1216,1216.599976,1212,1212.300049,1212.300049,72
2018/11/01,1215.400024,1236,1215.400024,1236,1236,121
2018/11/02,1233.300049,1233.300049,1230.900024,1230.900024,1230.900024,14
2018/11/05,1230.599976,1231.5,1226.699951,1229.800049,1229.800049,18
2018/11/06,1230.699951,1233.800049,1223.800049,1223.800049,1223.800049,15
2018/11/07,1228.599976,1228.599976,1226.199951,1226.199951,1226.199951,4
2018/11/08,1222.900024,1222.900024,1222.900024,1222.900024,1222.900024,1
2018/11/09,1207.900024,1207.900024,1206.400024,1206.400024,1206.400024,2
2018/11/12,1201.599976,1201.599976,1201.300049,1201.300049,1201.300049,14
2018/11/13,1196.300049,1201.300049,1196.300049,1199.199951,1199.199951,1
2018/11/14,1207.900024,1207.900024,1207.900024,1207.900024,1207.900024,5
2018/11/15,1212.800049,1212.800049,1212.800049,1212.800049,1212.800049,0
2018/11/16,1216.699951,1223.800049,1216.699951,1220.800049,1220.800049,0
2018/11/19,1223.099976,1223.099976,1223.099976,1223.099976,1223.099976,5
2018/11/20,1225.300049,1228.800049,1219,1219,1219,0
2018/11/21,1225.800049,1225.800049,1225.800049,1225.800049,1225.800049,12
2018/11/26,1220.199951,1222,1220.199951,1220.199951,1220.199951,1
2018/11/27,1221.900024,1222,1211.199951,1211.199951,1211.199951,2
2018/11/28,1211.5,1221.400024,1211.5,1221.400024,1221.400024,5
2018/11/29,1221,1228.699951,1220.5,1224.099976,1224.099976,247168
2018/11/30,1224.099976,1225,1216.099976,1220.199951,1220.199951,55478
2018/12/03,1222.5,1234.099976,1221.300049,1233.900024,1233.900024,2060
2018/12/04,1231,1241.400024,1230.400024,1241.099976,1241.099976,751
2018/12/06,1237.5,1244.400024,1234.800049,1238.099976,1238.099976,125
2018/12/07,1238.300049,1249.800049,1237.599976,1246.800049,1246.800049,434
2018/12/10,1249.599976,1249.599976,1241.699951,1243.699951,1243.699951,211
2018/12/11,1245.800049,1248.699951,1241.5,1241.900024,1241.900024,131
2018/12/12,1245.300049,1245.599976,1244.099976,1244.400024,1244.400024,117
2018/12/13,1243.5,1243.5,1241,1242.699951,1242.699951,84
2018/12/14,1241.699951,1241.699951,1234.099976,1237,1237,194
2018/12/17,1239.300049,1247.400024,1239.300049,1247.400024,1247.400024,33
2018/12/18,1248.199951,1249.199951,1245.599976,1249.199951,1249.199951,10
2018/12/19,1255.800049,1255.800049,1252.099976,1252.099976,1252.099976,31
2018/12/20,1243.199951,1263.599976,1243.199951,1263.599976,1263.599976,268
2018/12/21,1260.300049,1261.300049,1253.800049,1253.800049,1253.800049,49
2018/12/26,1269.300049,1277.400024,1269.199951,1269.199951,1269.199951,27
2018/12/27,1276.699951,1277.300049,1276.699951,1277.300049,1277.300049,63
2018/12/28,1273.5,1280.099976,1273.5,1279.900024,1279.900024,480
2018/12/31,1278,1281.300049,1277.599976,1278.300049,1278.300049,805
2019/01/02,1286,1286,1277.599976,1281,1281,19
2019/01/03,1286.800049,1292,1286.699951,1291.800049,1291.800049,149
2019/01/04,1294.199951,1294.199951,1275.300049,1282.699951,1282.699951,10
2019/01/07,1286.800049,1286.800049,1286.599976,1286.800049,1286.800049,34
2019/01/08,1280.5,1283.199951,1278.199951,1283.199951,1283.199951,2
2019/01/09,1279.400024,1289.300049,1279.199951,1289.300049,1289.300049,54
2019/01/10,1284.699951,1284.699951,1284.699951,1284.699951,1284.699951,102
2019/01/11,1291.199951,1291.199951,1286.300049,1287.099976,1287.099976,0
2019/01/14,1292.400024,1293.900024,1289.099976,1289.099976,1289.099976,11
2019/01/15,1290.099976,1292.699951,1286.199951,1286.199951,1286.199951,7
2019/01/16,1291.599976,1291.599976,1291.599976,1291.599976,1291.599976,3
2019/01/17,1291.599976,1292.699951,1288.5,1291,1291,2
2019/01/18,1281.300049,1281.300049,1281.300049,1281.300049,1281.300049,10
2019/01/22,1282.5,1283.300049,1282.5,1282.5,1282.5,3
2019/01/23,1281.699951,1283.900024,1278.699951,1283.099976,1283.099976,7
2019/01/24,1279.099976,1279.099976,1278.5,1279.099976,1279.099976,14
2019/01/25,1297.400024,1297.400024,1297.400024,1297.400024,1297.400024,1
2019/01/28,1300.800049,1307.099976,1298.400024,1302.400024,1302.400024,0
2019/01/29,1308.199951,1308.199951,1308.199951,1308.199951,1308.199951,54
2019/01/30,1310.400024,1323.400024,1308.099976,1309.900024,1309.900024,213607
2019/01/31,1320,1325.400024,1316.699951,1319.699951,1319.699951,54958
2019/02/01,1320.300049,1320.699951,1315.400024,1316.900024,1316.900024,1970
2019/02/04,1318.099976,1318.099976,1308.300049,1314.300049,1314.300049,878
2019/02/05,1311.099976,1315.099976,1311,1314.199951,1314.199951,675
2019/02/06,1312.5,1313.5,1305,1309.5,1309.5,362
2019/02/07,1302.900024,1310.400024,1302.199951,1309.400024,1309.400024,358
2019/02/08,1309.5,1314,1307.800049,1313.699951,1313.699951,203
2019/02/11,1313.400024,1313.400024,1304.699951,1307,1307,122
2019/02/12,1310,1312,1307.599976,1309.199951,1309.199951,119
2019/02/13,1311.599976,1316,1308.099976,1310.800049,1310.800049,109
2019/02/14,1305,1311.800049,1301.599976,1309.800049,1309.800049,143
2019/02/15,1313.599976,1318.800049,1313.599976,1318.099976,1318.099976,858
2019/02/19,1320.900024,1340.099976,1320.5,1340.099976,1340.099976,190
2019/02/20,1342.199951,1344,1338,1343.300049,1343.300049,390
2019/02/21,1331.300049,1334.900024,1320.900024,1323.5,1323.5,581
2019/02/22,1324.199951,1331.300049,1321,1329.199951,1329.199951,414
2019/02/25,1329.199951,1331.599976,1325.599976,1325.900024,1325.900024,718
2019/02/26,1323.300049,1325.5,1323.300049,1325.099976,1325.099976,185
2019/02/27,1327.699951,1327.900024,1316.5,1317.699951,1317.699951,939
2019/02/28,1321.099976,1323.699951,1311.5,1312.800049,1312.800049,604
2019/03/01,1312.199951,1312.199951,1288.900024,1296.400024,1296.400024,141
2019/03/04,1285.5,1287,1281.900024,1284.800049,1284.800049,110
2019/03/05,1287,1287,1282,1282,1282,28
2019/03/06,1287.099976,1287.099976,1282.599976,1284.900024,1284.900024,114
2019/03/07,1281,1284.599976,1281,1283.800049,1283.800049,14
2019/03/08,1292.099976,1297.400024,1291.599976,1297,1297,11
2019/03/11,1291,1291,1288.800049,1288.800049,1288.800049,10
2019/03/12,1294.699951,1296.300049,1294.699951,1296.300049,1296.300049,9
2019/03/13,1307.5,1307.5,1307.5,1307.5,1307.5,1
2019/03/14,1293.400024,1293.400024,1293.400024,1293.400024,1293.400024,0
2019/03/15,1300.900024,1304.699951,1300.5,1301.800049,1301.800049,1
2019/03/18,1297.300049,1302.199951,1297.300049,1300.300049,1300.300049,26
2019/03/19,1306.900024,1306.900024,1304.800049,1305,1305,8
2019/03/20,1300.699951,1300.699951,1300.5,1300.5,1300.5,20
2019/03/21,1306.099976,1306.099976,1306.099976,1306.099976,1306.099976,2
2019/03/22,1311.599976,1311.599976,1311.599976,1311.599976,1311.599976,0
2019/03/25,1320.699951,1322.900024,1320.699951,1321.900024,1321.900024,0
2019/03/26,1315.599976,1315.599976,1314.300049,1314.300049,1314.300049,19
2019/03/27,1309.900024,1309.900024,1309.900024,1309.900024,1309.900024,1
2019/03/28,1308.400024,1311.099976,1287.699951,1289.800049,1289.800049,206263
2019/03/29,1289.599976,1298.5,1286.099976,1293,1293,87798
2019/04/01,1291.800049,1295.900024,1285.699951,1288.400024,1288.400024,1265
2019/04/02,1286.300049,1290.900024,1284.5,1290,1290,675
2019/04/03,1291.400024,1293.099976,1287.5,1289.900024,1289.900024,525
2019/04/04,1290.599976,1292.599976,1279.5,1289,1289,172
2019/04/05,1292,1292,1283.599976,1290.400024,1290.400024,269
2019/04/08,1292.199951,1302.099976,1291.800049,1297.099976,1297.099976,181
2019/04/09,1298.5,1304.900024,1298.5,1303.5,1303.5,63
2019/04/10,1304,1309.099976,1301.5,1309.099976,1309.099976,30
2019/04/11,1307,1307.099976,1288.599976,1288.599976,1288.599976,66
2019/04/12,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,420
2019/04/15,1284.800049,1287.300049,1282.300049,1286.800049,1286.800049,607
2019/04/16,1285.199951,1285.199951,1272.199951,1272.599976,1272.599976,523
2019/04/17,1273.5,1273.5,1271.599976,1272.199951,1272.199951,643
2019/04/18,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,308
2019/04/22,1273.5,1273.5,1273.5,1273.5,1273.5,27
2019/04/23,1266.400024,1269.800049,1266,1269.300049,1269.300049,147
2019/04/24,1268.400024,1275.5,1267.800049,1275.5,1275.5,206
2019/04/25,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,518
2019/04/26,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,95
2019/04/29,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,804
2019/04/30,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,568
2019/05/01,1278.699951,1283.300049,1278.699951,1281.400024,1281.400024,114
2019/05/02,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,70
2019/05/03,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,63
2019/05/06,1282.199951,1282.199951,1280.300049,1281.699951,1281.699951,15
2019/05/07,1280.5,1283.5,1280.5,1283.5,1283.5,12
2019/05/08,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,8
2019/05/09,1278.900024,1285,1278.800049,1283.5,1283.5,5
2019/05/10,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,38
2019/05/13,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,6
2019/05/14,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,56
2019/05/15,1296.900024,1296.900024,1296,1296.300049,1296.300049,6
2019/05/16,1285.199951,1285.400024,1285,1285,1285,55
2019/05/17,1280,1280,1274.5,1274.5,1274.5,3
2019/05/20,1276.099976,1276.099976,1276.099976,1276.099976,1276.099976,1
2019/05/21,1272,1272,1272,1272,1272,20
2019/05/22,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0
2019/05/23,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0
2019/05/24,1283,1283,1283,1283,1283,0
2019/05/28,1276.5,1276.5,1276.5,1276.5,1276.5,9
2019/05/29,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,0
2019/05/30,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,189694
2019/05/31,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,55573
2019/06/03,1307,1327.800049,1307,1322.699951,1322.699951,2814
2019/06/04,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,812
2019/06/05,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,302
2019/06/06,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,622
2019/06/07,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,161
2019/06/10,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,240
2019/06/11,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,268
2019/06/12,1326.900024,1334.5,1326.900024,1331.900024,1331.900024,201
2019/06/13,1331.599976,1341.099976,1331.599976,1339.199951,1339.199951,139
2019/06/14,1345.400024,1355.400024,1339.300049,1340.099976,1340.099976,157
2019/06/17,1339,1340.300049,1335,1338.699951,1338.699951,914
2019/06/18,1349.300049,1349.300049,1341.599976,1346.599976,1346.599976,76
2019/06/19,1344,1344.599976,1344,1344.599976,1344.599976,29
2019/06/20,1381.5,1392.900024,1379.5,1392.900024,1392.900024,129
2019/06/21,1406,1406,1390.300049,1396.199951,1396.199951,76
2019/06/24,1406,1420.599976,1402.099976,1414.300049,1414.300049,35
2019/06/25,1418.099976,1433.300049,1414.900024,1414.900024,1414.900024,125
2019/06/26,1407.199951,1413.300049,1405.800049,1411.599976,1411.599976,105
2019/06/27,1407,1410.800049,1399.800049,1408.400024,1408.400024,1333
2019/06/28,1408.300049,1422,1408.300049,1409.699951,1409.699951,437
2019/07/01,1386.599976,1395.800049,1382.800049,1385.599976,1385.599976,356
2019/07/02,1391.099976,1418.400024,1390.800049,1404.599976,1404.599976,214
2019/07/05,1418.300049,1418.300049,1390.199951,1396.699951,1396.699951,46
2019/07/08,1395.900024,1397,1393.599976,1397,1397,20
2019/07/09,1394.5,1397.5,1386.199951,1397.5,1397.5,14
2019/07/10,1409.900024,1410.099976,1409.900024,1410.099976,1410.099976,53
2019/07/11,1424,1424,1404.300049,1404.300049,1404.300049,50
2019/07/12,1405.599976,1410.099976,1405.599976,1409.900024,1409.900024,6
2019/07/15,1414.400024,1415,1411.400024,1411.400024,1411.400024,8
2019/07/16,1413.599976,1413.699951,1405,1409.199951,1409.199951,25
2019/07/17,1404.599976,1421.300049,1404.599976,1421.300049,1421.300049,13
2019/07/18,1422.300049,1444.199951,1419.5,1426.099976,1426.099976,6
2019/07/19,1440.5,1442,1425.099976,1425.099976,1425.099976,66
2019/07/22,1425.300049,1425.300049,1424,1425.300049,1425.300049,22
2019/07/23,1418.599976,1421.300049,1416.300049,1420.099976,1420.099976,1
2019/07/24,1422.800049,1422.800049,1422.800049,1422.800049,1422.800049,5
2019/07/25,1413.900024,1413.900024,1413.900024,1413.900024,1413.900024,20
2019/07/26,1422.800049,1423,1418.5,1418.5,1418.5,4
2019/07/29,1419.599976,1419.599976,1419.599976,1419.599976,1419.599976,5
2019/07/30,1426.300049,1433.900024,1422.099976,1429.699951,1429.699951,224267
2019/07/31,1431.300049,1435.800049,1411.199951,1426.099976,1426.099976,73874
2019/08/01,1411.300049,1445.199951,1400.900024,1420.900024,1420.900024,3294
2019/08/02,1448,1448,1432.300049,1445.599976,1445.599976,2431
2019/08/05,1440.400024,1469.699951,1440.400024,1464.599976,1464.599976,1873
2019/08/06,1469.699951,1475,1457.699951,1472.400024,1472.400024,1008
2019/08/07,1473.5,1509.900024,1473.199951,1507.300049,1507.300049,460
2019/08/08,1498.400024,1508.5,1492,1497.699951,1497.699951,824
2019/08/09,1506.199951,1507.5,1495.599976,1496.599976,1496.599976,367
2019/08/12,1496,1514.900024,1488.099976,1505.300049,1505.300049,74
2019/08/13,1510.400024,1531.400024,1483.699951,1502.199951,1502.199951,257
2019/08/14,1500,1520.5,1497,1515.900024,1515.900024,672
2019/08/15,1519.800049,1522.699951,1510.599976,1519.599976,1519.599976,328
2019/08/16,1524.599976,1524.599976,1504.699951,1512.5,1512.5,87
2019/08/19,1507.199951,1507.599976,1492.900024,1500.400024,1500.400024,1815
2019/08/20,1497.5,1506.099976,1497.5,1504.599976,1504.599976,205
2019/08/21,1504.900024,1505,1498.800049,1504.599976,1504.599976,486
2019/08/22,1495.099976,1497.300049,1493.800049,1497.300049,1497.300049,350
2019/08/23,1493.5,1527.599976,1493.5,1526.599976,1526.599976,686
2019/08/26,1543.199951,1543.300049,1524.300049,1526.300049,1526.300049,983
2019/08/27,1530.5,1542.099976,1528.5,1541,1541,334
2019/08/28,1538.099976,1538.099976,1537.800049,1537.800049,1537.800049,166
2019/08/29,1537.5,1549.300049,1519.599976,1526.5,1526.5,2756
2019/08/30,1524.599976,1530.400024,1516.699951,1519.099976,1519.099976,704
2019/09/03,1522.900024,1547.300049,1521,1545.900024,1545.900024,276
2019/09/04,1549,1553.199951,1534.800049,1550.300049,1550.300049,139
2019/09/05,1551,1551.099976,1511.099976,1515.400024,1515.400024,46
2019/09/06,1517.300049,1526,1504.5,1506.199951,1506.199951,125
2019/09/09,1509,1513,1498,1502.199951,1502.199951,54
2019/09/10,1498.5,1498.5,1486.900024,1490.300049,1490.300049,69
2019/09/11,1491.699951,1496.599976,1490.199951,1494.400024,1494.400024,23
2019/09/12,1499.5,1515.400024,1498.699951,1498.699951,1498.699951,8
2019/09/13,1490.900024,1490.900024,1486.900024,1490.900024,1490.900024,27
2019/09/16,1506.599976,1506.800049,1496.900024,1503.099976,1503.099976,1
2019/09/17,1497.900024,1505.099976,1497.900024,1505.099976,1505.099976,21
2019/09/18,1508.900024,1509.400024,1489.300049,1507.5,1507.5,3
2019/09/19,1496.099976,1502.400024,1496.099976,1498.400024,1498.400024,8
2019/09/20,1503,1507.300049,1503,1507.300049,1507.300049,10
2019/09/23,1515.5,1523.699951,1515.5,1523.699951,1523.699951,2
2019/09/24,1515.099976,1533,1515.099976,1532.099976,1532.099976,5
2019/09/25,1527.599976,1527.900024,1504.599976,1504.599976,1504.599976,25
2019/09/26,1507.5,1507.5,1507.5,1507.5,1507.5,25
2019/09/27,1504.199951,1506.099976,1485.599976,1499.099976,1499.099976,8178
2019/09/30,1495.900024,1495.900024,1463.5,1465.699951,1465.699951,7827
2019/10/01,1468.699951,1485.5,1458.300049,1482,1482,1078
2019/10/02,1476.599976,1503.699951,1474.099976,1501,1501,219
2019/10/03,1497.400024,1518.199951,1496.599976,1507.099976,1507.099976,205
